geometry,weight,road_type
"{""type"": ""LineString"", ""coordinates"": [[121.432096, 25.1875143], [121.4321041, 25.187404]]}",12.244867655665436,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4321041, 25.187404], [121.4321346, 25.1873046]]}",11.43134478395344,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4321346, 25.1873046], [121.4321956, 25.1872053]]}",12.60084871462156,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4321956, 25.1872053], [121.432285, 25.1871207]]}",13.000134017040176,footway
"{""type"": ""LineString"", ""coordinates"": [[121.432285, 25.1871207], [121.4323968, 25.1870471]]}",13.908098321428122,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4323968, 25.1870471], [121.4325411, 25.1869993]]}",15.477639295981106,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4325411, 25.1869993], [121.4327078, 25.1869754]]}",17.008821281991786,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4327078, 25.1869754], [121.4330432, 25.1869975]]}",33.89316948055648,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4330432, 25.1869975], [121.4332648, 25.1869883]]}",22.358091488003726,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4332648, 25.1869883], [121.4334803, 25.1869386]]}",22.40685047216399,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4334803, 25.1869386], [121.4336449, 25.1868687]]}",18.307725316843097,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4336449, 25.1868687], [121.4338299, 25.1867546]]}",22.52567774089758,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4338299, 25.1867546], [121.434019, 25.1865915]]}",26.261009496890736,footway
"{""type"": ""LineString"", ""coordinates"": [[121.434019, 25.1865915], [121.4340412, 25.1865369]]}",6.448526104577523,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4339809, 25.1863722], [121.433809, 25.1861381]]}",31.186176350505782,footway
"{""type"": ""LineString"", ""coordinates"": [[121.433809, 25.1861381], [121.4336937, 25.1859148]]}",27.32829418207124,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4336937, 25.1859148], [121.4336883, 25.1857473]]}",18.56148661279699,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4336883, 25.1857473], [121.4337312, 25.1856066]]}",16.17363822488674,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4337312, 25.1856066], [121.433809, 25.1854609]]}",17.94293927702069,footway
"{""type"": ""LineString"", ""coordinates"": [[121.433809, 25.1854609], [121.4339807, 25.1853274]]}",22.763025942576924,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4339807, 25.1853274], [121.4354703, 25.1847239]]}",164.3472557277744,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4354703, 25.1847239], [121.4359927, 25.1846172]]}",53.96338385846388,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4432502, 25.1842576], [121.4430946, 25.1843049]]}",16.535148443859033,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4430946, 25.1843049], [121.4429149, 25.1843231]]}",18.2240569813198,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4429149, 25.1843231], [121.4424563, 25.1842904]]}",46.364623357442056,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4424563, 25.1842904], [121.4423356, 25.1843328]]}",13.040600048813031,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4423356, 25.1843328], [121.4422457, 25.1844663]]}",17.342789535940586,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4422457, 25.1844663], [121.4420888, 25.1847916]]}",39.35015299069384,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4420888, 25.1847916], [121.4419851, 25.1848905]]}",15.14114248939227,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4419851, 25.1848905], [121.4419654, 25.1849093]]}",2.877329097599605,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4419654, 25.1849093], [121.4418219, 25.1849773]]}",16.307240358587567,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4418219, 25.1849773], [121.4415162, 25.1850647]]}",32.29684609821953,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4415162, 25.1850647], [121.441323, 25.1850537]]}",19.510853900634906,footway
"{""type"": ""LineString"", ""coordinates"": [[121.441323, 25.1850537], [121.4411769, 25.1850295]]}",14.967520051534017,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4411769, 25.1850295], [121.4410588, 25.1850513]]}",12.145845034540766,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4410588, 25.1850513], [121.4409502, 25.1851472]]}",15.252911850683331,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4409502, 25.1851472], [121.4409288, 25.1851982]]}",6.046898688211735,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4409288, 25.1851982], [121.440922, 25.1852892]]}",10.103096180625439,footway
"{""type"": ""LineString"", ""coordinates"": [[121.440922, 25.1852892], [121.4409516, 25.1853729]]}",9.739415296408636,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4409516, 25.1853729], [121.4411058, 25.1857297]]}",42.467866395935744,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4411058, 25.1857297], [121.4411178, 25.1858317]]}",11.362816346872131,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4411178, 25.1858317], [121.441091, 25.1859894]]}",17.675616011688152,footway
"{""type"": ""LineString"", ""coordinates"": [[121.441091, 25.1859894], [121.4410562, 25.1860635]]}",8.9258830103688,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4410562, 25.1860635], [121.4407061, 25.1864712]]}",57.31095872682533,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4407061, 25.1864712], [121.4405734, 25.1866108]]}",20.444860523791043,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4405734, 25.1866108], [121.4404889, 25.1866593]]}",10.069507551987591,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4404889, 25.1866593], [121.4402697, 25.1867561]]}",24.55746653596986,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4402697, 25.1867561], [121.4400612, 25.1868482]]}",23.359924559995005,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4402697, 25.1867561], [121.440327, 25.1867992]]}",7.492996884827823,path
"{""type"": ""LineString"", ""coordinates"": [[121.4396844, 25.1869595], [121.4395315, 25.1870153]]}",16.60394147101751,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4395315, 25.1870153], [121.4394028, 25.1870251]]}",13.016899415671793,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4394028, 25.1870251], [121.4392874, 25.1870178]]}",11.659136079133946,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4392874, 25.1870178], [121.4391265, 25.1869668]]}",17.172734692642777,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4391265, 25.1869668], [121.438877, 25.1868469]]}",28.438559266555263,footway
"{""type"": ""LineString"", ""coordinates"": [[121.438877, 25.1868469], [121.4386544, 25.1867047]]}",27.41273233938827,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4386544, 25.1867047], [121.4385137, 25.1866124]]}",17.482252574102592,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4385137, 25.1866124], [121.4381717, 25.1863393]]}",45.8615049762906,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4381717, 25.1863393], [121.4379517, 25.186144]]}",30.97829510960936,footway
"{""type"": ""LineString"", ""coordinates"": [[121.437367, 25.1854498], [121.4369995, 25.1849643]]}",65.29946150132825,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4496965, 25.165724], [121.4500023, 25.165656]]}",31.733570141078307,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4500023, 25.165656], [121.4502222, 25.1656244]]}",22.442060680068906,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4502222, 25.1656244], [121.450524, 25.1656281]]}",30.426260174000276,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.450524, 25.1656281], [121.4508099, 25.1656977]]}",29.83396307593669,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4512005, 25.1659587], [121.4515973, 25.1661921]]}",47.62751798813234,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4515973, 25.1661921], [121.4520124, 25.166375]]}",46.491053858387275,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4520124, 25.166375], [121.4521467, 25.1663575]]}",13.67634632760281,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4521467, 25.1663575], [121.4522111, 25.1663406]]}",6.7564273254970235,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4521467, 25.1663575], [121.4520428, 25.1663407]]}",10.637798144648794,service
"{""type"": ""LineString"", ""coordinates"": [[121.4522111, 25.1663406], [121.4523479, 25.166326]]}",13.88479856682015,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4523479, 25.166326], [121.4526483, 25.1663624]]}",30.549436333191338,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4529514, 25.1663648], [121.4530909, 25.1663381]]}",14.370102822737499,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4530909, 25.1663381], [121.4532867, 25.1663527]]}",19.804007828562515,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4532867, 25.1663527], [121.4534476, 25.1663333]]}",16.361457778650482,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4534476, 25.1663333], [121.4535495, 25.1662944]]}",11.139273868157677,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4535495, 25.1662944], [121.453689, 25.1661901]]}",18.199605908849794,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.453689, 25.1661901], [121.4538285, 25.1661197]]}",16.079886094276123,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4538285, 25.1661197], [121.454204, 25.1662847]]}",42.034127896786394,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.454204, 25.1662847], [121.4545017, 25.1662993]]}",30.05358522349094,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4545017, 25.1662993], [121.4546868, 25.1664013]]}",21.81324787646135,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4546868, 25.1664013], [121.4549282, 25.1664692]]}",25.47038475597873,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4549282, 25.1664692], [121.4550033, 25.1664595]]}",7.646409138638017,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4550033, 25.1664595], [121.4551991, 25.1663503]]}",23.149318653947848,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4551991, 25.1663503], [121.4552661, 25.1662459]]}",13.391978122373486,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4552661, 25.1662459], [121.4554458, 25.1661658]]}",20.171028226050534,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4554458, 25.1661658], [121.4555746, 25.1660832]]}",15.883699906211291,unclassified
"{""type"": ""LineString"", ""coordinates"": [[121.4490961, 25.1657221], [121.4490659, 25.1656379]]}",9.810882061311268,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4490961, 25.1657221], [121.4487031, 25.1658617]]}",42.52781956820464,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4490961, 25.1657221], [121.4491631, 25.1656893]]}",7.669228919730827,primary
"{""type"": ""LineString"", ""coordinates"": [[121.4490659, 25.1656379], [121.4489305, 25.1654745]]}",22.669101588745548,residential
"{""type"": ""LineString"", ""coordinates"": [[121.4516645, 25.1773951], [121.4517691, 25.1773465]]}",11.838191965471966,service
"{""type"": ""LineString"", ""coordinates"": [[121.4517691, 25.1773465], [121.4522496, 25.1774003]]}",48.79828946319948,service
"{""type"": ""LineString"", ""coordinates"": [[121.4545106, 25.1767463], [121.4545676, 25.1767378]]}",5.822104261190805,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4545676, 25.1767378], [121.4545684, 25.1766823]]}",6.148114965343663,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4544824, 25.1765423], [121.45453, 25.1765351]]}",4.863811018842191,steps
"{""type"": ""LineString"", ""coordinates"": [[121.45453, 25.1765351], [121.4545504, 25.1765821]]}",5.597443577696158,steps
"{""type"": ""LineString"", ""coordinates"": [[121.437401, 25.1859733], [121.4376453, 25.1862543]]}",39.68743745272694,footway
"{""type"": ""LineString"", ""coordinates"": [[121.437401, 25.1859733], [121.4372583, 25.1858092]]}",23.17893235016262,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4503305, 25.1758669], [121.450337, 25.1758718]]}",0.8508004118320102,footway
"{""type"": ""LineString"", ""coordinates"": [[121.450337, 25.1758718], [121.4503813, 25.1759115]]}",6.267149966058946,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4503813, 25.1759115], [121.4504081, 25.1759722]]}",7.245961803662658,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4504081, 25.1759722], [121.4504081, 25.1760256]]}",5.914971393065367,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4504081, 25.1760256], [121.4504509, 25.176044]]}",4.771367694910909,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4504509, 25.176044], [121.4504903, 25.176061]]}",4.39525614541442,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4504509, 25.176044], [121.4504343, 25.1760799]]}",4.314240895984994,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4504903, 25.176061], [121.4505628, 25.1760915]]}",8.050999203621402,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4504903, 25.176061], [121.450555, 25.1759328]]}",15.626330506970021,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4505628, 25.1760915], [121.4507646, 25.1761763]]}",22.405109907410946,footway
"{""type"": ""LineString"", ""coordinates"": [[121.4505628, 25.1760915], [121.4505442, 25.1761185]]}",3.5297920893551455,steps
"{""type"": ""LineString"", ""coordinates"": [[121.4584455, 25.1865774], [121.4586741, 25.1865065]]}",24.342188606188707,service
"{""type"": ""LineString"", ""coordinates"": [[121.4586741, 25.1865065], [121.458971, 25.1863686]]}",33.59756029611401,service
"{""type"": ""LineString"", ""coordinates"": [[121.458971, 25.1863686], [121.4592044, 25.1861706]]}",32.16220448581299,service
"{""type"": ""LineString"", ""coordinates"": [[121.458971, 25.1863686], [121.4591312, 25.1863428]]}",16.3974914402451,service
"{""type"": ""LineString"", ""coordinates"": [[121.4592044, 25.1861706], [121.4594085, 25.1860954]]}",22.193706026272082,service
"{""type"": ""LineString"", ""coordinates"": [[121.4594085, 25.1860954], [121.4594624, 25.1862362]]}",16.515152420477335,service
"{""type"": ""LineString"", ""coordinates"": [[121.4594624, 25.1862362], [121.4591312, 25.1863428]]}",35.408438342035026,service
"{""type"": ""LineString"", ""coordinates"": [[121.4591882, 25.1864832], [121.4593111, 25.1864481]]}",12.982890858820275,service
"{""type"": ""LineString"", ""coordinates"": [[121.4591882, 25.1864832], [121.4592105, 25.1866785]]}",21.749344793480645,service
"{""type"": ""LineString"", ""coordinates"": [[121.4593111, 25.1864481], [121.4594775, 25.1863344]]}",20.97370911281195,service
"{""type"": ""LineString"", ""coordinates"": [[121.4594775, 25.1863344], [121.4597181, 25.1862607]]}",25.587283804386452,service
"{""type"": ""LineString"", ""coordinates"": [[121.4597181, 25.1862607], [121.4599641, 25.1861903]]}",25.991701240452006,service
"{""type"": ""LineString"", ""coordinates"": [[121.4599641, 25.1861903], [121.4602614, 25.1861534]]}",30.242357029046858,service
"{""type"": ""LineString"", ""coordinates"": [[121.4602614, 25.1861534], [121.4605728, 25.1861903]]}",31.65104130438681,service
"{""type"": ""LineString"", ""coordinates"": [[121.4605728, 25.1861903], [121.4608666, 25.1863184]]}",32.836154814643294,service
"{""type"": ""LineString"", ""coordinates"": [[121.4608666, 25.1863184], [121.461392, 25.1863124]]}",52.95920129844071,service
"{""type"": ""LineString"", ""coordinates"": [[121.461392, 25.1863124], [121.4618118, 25.1861793]]}",44.80664791727432,service
"{""type"": ""LineString"", ""coordinates"": [[121.4618118, 25.1861793], [121.4620798, 25.1861242]]}",27.69267616896169,service
"{""type"": ""LineString"", ""coordinates"": [[121.4620798, 25.1861242], [121.462391, 25.1860677]]}",31.98415311751911,service
"{""type"": ""LineString"", ""coordinates"": [[121.462391, 25.1860677], [121.4626537, 25.1860426]]}",26.623146093896853,service
"{""type"": ""LineString"", ""coordinates"": [[121.4626537, 25.1860426], [121.4627872, 25.1860574]]}",13.554986195898971,service
"{""type"": ""LineString"", ""coordinates"": [[121.4627872, 25.1860574], [121.4632539, 25.1862188]]}",50.3215844447444,service
"{""type"": ""LineString"", ""coordinates"": [[121.4632539, 25.1862188], [121.463333, 25.186294]]}",11.530171187522374,service
"{""type"": ""LineString"", ""coordinates"": [[121.463333, 25.186294], [121.4635342, 25.1863474]]}",21.12397831779579,service
"{""type"": ""LineString"", ""coordinates"": [[121.4635342, 25.1863474], [121.4636468, 25.186419]]}",13.845527079159671,service
"{""type"": ""LineString"", ""coordinates"": [[121.4636468, 25.186419], [121.463789, 25.1864591]]}",15.004824496785462,service
"{""type"": ""LineString"", ""coordinates"": [[121.463789, 25.1864591], [121.4641041, 25.1865258]]}",32.60692328444732,service
"{""type"": ""LineString"", ""coordinates"": [[121.4641041, 25.1865258], [121.4642396, 25.1865428]]}",13.786223912722834,service
"{""type"": ""LineString"", ""coordinates"": [[121.4642396, 25.1865428], [121.464426, 25.1865513]]}",18.81079255560004,service
"{""type"": ""LineString"", ""coordinates"": [[121.464426, 25.1865513], [121.4646982, 25.1865501]]}",27.43530006921423,service
"{""type"": ""LineString"", ""coordinates"": [[121.4646982, 25.1865501], [121.4651381, 25.1865185]]}",44.47538265649775,service
"{""type"": ""LineString"", ""coordinates"": [[121.4651381, 25.1865185], [121.4652025, 25.1865501]]}",7.374489644258981,service
"{""type"": ""LineString"", ""coordinates"": [[121.4652025, 25.1865501], [121.4652467, 25.1866314]]}",10.047065959366632,service
"{""type"": ""LineString"", ""coordinates"": [[121.4652467, 25.1866314], [121.4653326, 25.1868474]]}",25.444096292303666,service
"{""type"": ""LineString"", ""coordinates"": [[121.4653326, 25.1868474], [121.4653259, 25.1869105]]}",7.021982031962559,service
"{""type"": ""LineString"", ""coordinates"": [[121.4653259, 25.1869105], [121.4652682, 25.1869676]]}",8.592096860092335,service
"{""type"": ""LineString"", ""coordinates"": [[121.4652682, 25.1869676], [121.4651891, 25.1870149]]}",9.53992674168505,service
"{""type"": ""LineString"", ""coordinates"": [[121.4651891, 25.1870149], [121.4650711, 25.1870501]]}",12.515962811979392,service
"{""type"": ""LineString"", ""coordinates"": [[121.4650711, 25.1870501], [121.4649785, 25.1870477]]}",9.336881492573943,service
"{""type"": ""LineString"", ""coordinates"": [[121.4649785, 25.1870477], [121.4648779, 25.1870792]]}",10.72296627787526,service
"{""type"": ""LineString"", ""coordinates"": [[121.4648779, 25.1870792], [121.4648189, 25.1870962]]}",6.237594316445289,service
"{""type"": ""LineString"", ""coordinates"": [[121.4648189, 25.1870962], [121.4647224, 25.1871059]]}",9.785337103402368,service
"{""type"": ""LineString"", ""coordinates"": [[121.4647224, 25.1871059], [121.4646218, 25.1870889]]}",10.312780577080268,service
"{""type"": ""LineString"", ""coordinates"": [[121.4646218, 25.1870889], [121.464408, 25.1870388]]}",22.25187010353979,service
"{""type"": ""LineString"", ""coordinates"": [[121.464408, 25.1870388], [121.4635194, 25.1868304]]}",92.48856041246479,service
"{""type"": ""LineString"", ""coordinates"": [[121.4635194, 25.1868304], [121.4630661, 25.1866193]]}",51.32400813340107,service
"{""type"": ""LineString"", ""coordinates"": [[121.4630661, 25.1866193], [121.4627021, 25.1864356]]}",41.952501402971926,service
"{""type"": ""LineString"", ""coordinates"": [[121.4627021, 25.1864356], [121.4617142, 25.1866226]]}",101.70190740108009,service
"{""type"": ""LineString"", ""coordinates"": [[121.4617142, 25.1866226], [121.4610954, 25.1866786]]}",62.67634726916596,service
"{""type"": ""LineString"", ""coordinates"": [[121.4610954, 25.1866786], [121.4595245, 25.1868217]]}",159.1217839859345,service
"{""type"": ""LineString"", ""coordinates"": [[121.4595245, 25.1868217], [121.4590669, 25.1870204]]}",51.10368705194053,service
"{""type"": ""LineString"", ""coordinates"": [[121.4590669, 25.1870204], [121.4589585, 25.1870172]]}",10.931311628883421,service
"{""type"": ""LineString"", ""coordinates"": [[121.4589585, 25.1870172], [121.4588807, 25.1869724]]}",9.279708943840657,service
"{""type"": ""LineString"", ""coordinates"": [[121.4588807, 25.1869724], [121.4587993, 25.1868347]]}",17.31919044830051,service
"{""type"": ""LineString"", ""coordinates"": [[121.4587993, 25.1868347], [121.458801, 25.1867962]]}",4.267990320095324,service
"{""type"": ""LineString"", ""coordinates"": [[121.458801, 25.1867962], [121.4588182, 25.1867811]]}",2.4089114639900697,service
"{""type"": ""LineString"", ""coordinates"": [[121.4588182, 25.1867811], [121.4591763, 25.1867368]]}",36.42477481509522,service
"{""type"": ""LineString"", ""coordinates"": [[121.4591763, 25.1867368], [121.4592004, 25.186721]]}",2.993847752093393,service
"{""type"": ""LineString"", ""coordinates"": [[121.4592004, 25.186721], [121.4592105, 25.1866785]]}",4.8164257861244755,service
"{""type"": ""LineString"", ""coordinates"": [[121.4349529, 25.1801051], [121.4348189, 25.1803894]]}",34.26534723418327,track
"{""type"": ""LineString"", ""coordinates"": [[121.4348189, 25.1803894], [121.4347286, 25.1805367]]}",18.682971987012174,track
"{""type"": ""LineString"", ""coordinates"": [[121.4348189, 25.1803894], [121.4351681, 25.1806652]]}",46.60615621596568,track
"{""type"": ""LineString"", ""coordinates"": [[121.4347286, 25.1805367], [121.4346294, 25.1806307]]}",14.435651296110988,track
"{""type"": ""LineString"", ""coordinates"": [[121.4346294, 25.1806307], [121.4345145, 25.1807172]]}",15.030902399179382,track
"{""type"": ""LineString"", ""coordinates"": [[121.4345145, 25.1807172], [121.4343076, 25.1807451]]}",21.082065036686764,track
"{""type"": ""LineString"", ""coordinates"": [[121.4343076, 25.1807451], [121.4340917, 25.18072]]}",21.938356770306584,track
"{""type"": ""LineString"", ""coordinates"": [[121.4340917, 25.18072], [121.4339427, 25.18069]]}",15.381580489711082,track
"{""type"": ""LineString"", ""coordinates"": [[121.4339427, 25.18069], [121.4337071, 25.1806266]]}",24.763757498347896,track
"{""type"": ""LineString"", ""coordinates"": [[121.4337071, 25.1806266], [121.4335997, 25.1806017]]}",11.171143249134703,track
"{""type"": ""LineString"", ""coordinates"": [[121.4335997, 25.1806017], [121.4334782, 25.1805866]]}",12.360200781865878,track
"{""type"": ""LineString"", ""coordinates"": [[121.4334782, 25.1805866], [121.4334135, 25.1805786]]}",6.581323019327067,track
"{""type"": ""LineString"", ""coordinates"": [[121.4334782, 25.1805866], [121.4337212, 25.1807935]]}",33.54294145067935,track
"{""type"": ""LineString"", ""coordinates"": [[121.4334135, 25.1805786], [121.433244, 25.1805573]]}",17.24678144276478,track
"{""type"": ""LineString"", ""coordinates"": [[121.433244, 25.1805573], [121.4330543, 25.1805038]]}",20.017963449456065,track
"{""type"": ""LineString"", ""coordinates"": [[121.4330543, 25.1805038], [121.4329053, 25.1804891]]}",15.106376117820584,track
"{""type"": ""LineString"", ""coordinates"": [[121.4329053, 25.1804891], [121.4326016, 25.1804526]]}",30.87710194940073,track
"{""type"": ""LineString"", ""coordinates"": [[121.4326016, 25.1804526], [121.4322965, 25.1803796]]}",31.79768687361513,track
"{""type"": ""LineString"", ""coordinates"": [[121.4322965, 25.1803796], [121.4319389, 25.1802565]]}",38.53704774855948,track
"{""type"": ""LineString"", ""coordinates"": [[121.4319389, 25.1802565], [121.4316448, 25.1801596]]}",31.527025255664007,track
"{""type"": ""LineString"", ""coordinates"": [[121.4316448, 25.1801596], [121.4312729, 25.1800369]]}",39.87336603472,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312729, 25.1800369], [121.4307627, 25.1798985]]}",53.66188124982278,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312729, 25.1800369], [121.4311148, 25.1803134]]}",34.52482520382773,track
"{""type"": ""LineString"", ""coordinates"": [[121.4307627, 25.1798985], [121.4306273, 25.1799397]]}",14.390416556542274,track
"{""type"": ""LineString"", ""coordinates"": [[121.4306273, 25.1799397], [121.4305956, 25.1799128]]}",4.36892450227542,track
"{""type"": ""LineString"", ""coordinates"": [[121.4305956, 25.1799128], [121.4306437, 25.1800126]]}",12.070977526167644,track
"{""type"": ""LineString"", ""coordinates"": [[121.4306437, 25.1800126], [121.4307194, 25.1803186]]}",34.742936677505114,track
"{""type"": ""LineString"", ""coordinates"": [[121.4307194, 25.1803186], [121.4308033, 25.180888]]}",63.635192113102335,track
"{""type"": ""LineString"", ""coordinates"": [[121.4308033, 25.180888], [121.4308659, 25.1813523]]}",51.81477408261911,track
"{""type"": ""LineString"", ""coordinates"": [[121.4308659, 25.1813523], [121.4309187, 25.1816183]]}",29.94082067590073,track
"{""type"": ""LineString"", ""coordinates"": [[121.4309187, 25.1816183], [121.4309351, 25.1816506]]}",3.9411852144919646,track
"{""type"": ""LineString"", ""coordinates"": [[121.4309351, 25.1816506], [121.4310756, 25.1817626]]}",18.82694844625741,track
"{""type"": ""LineString"", ""coordinates"": [[121.4310756, 25.1817626], [121.4311702, 25.18189]]}",17.03108879346114,track
"{""type"": ""LineString"", ""coordinates"": [[121.4311702, 25.18189], [121.4312493, 25.1819922]]}",13.846155815998577,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312493, 25.1819922], [121.4312905, 25.1820954]]}",12.162083312819883,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312493, 25.1819922], [121.4313904, 25.1819215]]}",16.23549168086649,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312905, 25.1820954], [121.4312907, 25.1821651]]}",7.720494013419699,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312907, 25.1821651], [121.4312504, 25.1823882]]}",25.04375154805989,track
"{""type"": ""LineString"", ""coordinates"": [[121.4312504, 25.1823882], [121.4311995, 25.1824994]]}",13.34303103700812,track
"{""type"": ""LineString"", ""coordinates"": [[121.4311995, 25.1824994], [121.4311984, 25.1825505]]}",5.661285436625055,track
"{""type"": ""LineString"", ""coordinates"": [[121.4311984, 25.1825505], [121.4312022, 25.1825844]]}",3.7744884369662293,track
"{""type"": ""LineString"", ""coordinates"": [[121.4351681, 25.1806652], [121.4352052, 25.1805777]]}",10.38849879601897,track
"{""type"": ""LineString"", ""coordinates"": [[121.4351681, 25.1806652], [121.4351278, 25.1807887]]}",14.270081753154278,track
"{""type"": ""LineString"", ""coordinates"": [[121.4352052, 25.1805777], [121.4352292, 25.1803831]]}",21.69060090130978,track
"{""type"": ""LineString"", ""coordinates"": [[121.4352292, 25.1803831], [121.4353596, 25.1799775]]}",46.81029367274996,track
"{""type"": ""LineString"", ""coordinates"": [[121.4353596, 25.1799775], [121.4354235, 25.1798636]]}",14.165336981865725,track
"{""type"": ""LineString"", ""coordinates"": [[121.4354235, 25.1798636], [121.4355214, 25.1797945]]}",12.48830989291413,track
"{""type"": ""LineString"", ""coordinates"": [[121.4354235, 25.1798636], [121.4352546, 25.1797663]]}",20.14903086155311,track
"{""type"": ""LineString"", ""coordinates"": [[121.4355214, 25.1797945], [121.4356198, 25.179643]]}",19.493094215698093,track
"{""type"": ""LineString"", ""coordinates"": [[121.4356198, 25.179643], [121.4356016, 25.1795257]]}",13.121848893259303,track
"{""type"": ""LineString"", ""coordinates"": [[121.4356016, 25.1795257], [121.435656, 25.1792399]]}",32.128605630557985,track
"{""type"": ""LineString"", ""coordinates"": [[121.435656, 25.1792399], [121.4352173, 25.179022]]}",50.37732337521957,track
"{""type"": ""LineString"", ""coordinates"": [[121.4352173, 25.179022], [121.4348456, 25.1788444]]}",42.31643374518414,track
